,Country/Region,Province/State,Lat,Long,date,confirmed,deaths,recovered
5904,China,Inner Mongolia,44.0935,113.9448,4/11/20,155,1,79
5905,China,Inner Mongolia,44.0935,113.9448,4/12/20,189,1,83
5906,China,Inner Mongolia,44.0935,113.9448,4/13/20,190,1,83
5907,China,Inner Mongolia,44.0935,113.9448,4/14/20,190,1,91
5908,China,Inner Mongolia,44.0935,113.9448,4/15/20,190,1,94
5909,China,Inner Mongolia,44.0935,113.9448,4/16/20,193,1,94
5910,China,Inner Mongolia,44.0935,113.9448,4/17/20,193,1,103
5911,China,Inner Mongolia,44.0935,113.9448,4/18/20,193,1,104
5912,China,Inner Mongolia,44.0935,113.9448,4/19/20,193,1,104
5913,China,Inner Mongolia,44.0935,113.9448,4/20/20,194,1,104
5914,China,Inner Mongolia,44.0935,113.9448,4/21/20,194,1,108
5915,China,Jiangsu,32.9711,119.455,1/22/20,1,0,0
5916,China,Jiangsu,32.9711,119.455,1/23/20,5,0,0
5917,China,Jiangsu,32.9711,119.455,1/24/20,9,0,0
5918,China,Jiangsu,32.9711,119.455,1/25/20,18,0,1
5919,China,Jiangsu,32.9711,119.455,1/26/20,33,0,1
5920,China,Jiangsu,32.9711,119.455,1/27/20,47,0,1
5921,China,Jiangsu,32.9711,119.455,1/28/20,70,0,1
5922,China,Jiangsu,32.9711,119.455,1/29/20,99,0,1
5923,China,Jiangsu,32.9711,119.455,1/30/20,129,0,1
5924,China,Jiangsu,32.9711,119.455,1/31/20,168,0,5
5925,China,Jiangsu,32.9711,119.455,2/1/20,202,0,6
5926,China,Jiangsu,32.9711,119.455,2/2/20,236,0,7
5927,China,Jiangsu,32.9711,119.455,2/3/20,271,0,8
5928,China,Jiangsu,32.9711,119.455,2/4/20,308,0,12
5929,China,Jiangsu,32.9711,119.455,2/5/20,341,0,23
5930,China,Jiangsu,32.9711,119.455,2/6/20,373,0,34
5931,China,Jiangsu,32.9711,119.455,2/7/20,408,0,43
5932,China,Jiangsu,32.9711,119.455,2/8/20,439,0,51
5933,China,Jiangsu,32.9711,119.455,2/9/20,468,0,71
5934,China,Jiangsu,32.9711,119.455,2/10/20,492,0,81
5935,China,Jiangsu,32.9711,119.455,2/11/20,515,0,93
5936,China,Jiangsu,32.9711,119.455,2/12/20,543,0,125
5937,China,Jiangsu,32.9711,119.455,2/13/20,570,0,139
5938,China,Jiangsu,32.9711,119.455,2/14/20,593,0,157
5939,China,Jiangsu,32.9711,119.455,2/15/20,604,0,186
5940,China,Jiangsu,32.9711,119.455,2/16/20,617,0,218
5941,China,Jiangsu,32.9711,119.455,2/17/20,626,0,258
5942,China,Jiangsu,32.9711,119.455,2/18/20,629,0,280
5943,China,Jiangsu,32.9711,119.455,2/19/20,631,0,318
5944,China,Jiangsu,32.9711,119.455,2/20/20,631,0,356
5945,China,Jiangsu,32.9711,119.455,2/21/20,631,0,373
5946,China,Jiangsu,32.9711,119.455,2/22/20,631,0,401
5947,China,Jiangsu,32.9711,119.455,2/23/20,631,0,418
5948,China,Jiangsu,32.9711,119.455,2/24/20,631,0,452
5949,China,Jiangsu,32.9711,119.455,2/25/20,631,0,458
5950,China,Jiangsu,32.9711,119.455,2/26/20,631,0,478
5951,China,Jiangsu,32.9711,119.455,2/27/20,631,0,498
5952,China,Jiangsu,32.9711,119.455,2/28/20,631,0,515
5953,China,Jiangsu,32.9711,119.455,2/29/20,631,0,523
5954,China,Jiangsu,32.9711,119.455,3/1/20,631,0,536
5955,China,Jiangsu,32.9711,119.455,3/2/20,631,0,543
5956,China,Jiangsu,32.9711,119.455,3/3/20,631,0,562
5957,China,Jiangsu,32.9711,119.455,3/4/20,631,0,577
5958,China,Jiangsu,32.9711,119.455,3/5/20,631,0,583
5959,China,Jiangsu,32.9711,119.455,3/6/20,631,0,594
5960,China,Jiangsu,32.9711,119.455,3/7/20,631,0,606
5961,China,Jiangsu,32.9711,119.455,3/8/20,631,0,612
5962,China,Jiangsu,32.9711,119.455,3/9/20,631,0,621
5963,China,Jiangsu,32.9711,119.455,3/10/20,631,0,627
5964,China,Jiangsu,32.9711,119.455,3/11/20,631,0,627
5965,China,Jiangsu,32.9711,119.455,3/12/20,631,0,629
5966,China,Jiangsu,32.9711,119.455,3/13/20,631,0,630
5967,China,Jiangsu,32.9711,119.455,3/14/20,631,0,630
5968,China,Jiangsu,32.9711,119.455,3/15/20,631,0,631
5969,China,Jiangsu,32.9711,119.455,3/16/20,631,0,631
5970,China,Jiangsu,32.9711,119.455,3/17/20,631,0,631
5971,China,Jiangsu,32.9711,119.455,3/18/20,631,0,631
5972,China,Jiangsu,32.9711,119.455,3/19/20,631,0,631
5973,China,Jiangsu,32.9711,119.455,3/20/20,631,0,631
5974,China,Jiangsu,32.9711,119.455,3/21/20,631,0,631
5975,China,Jiangsu,32.9711,119.455,3/22/20,633,0,631
5976,China,Jiangsu,32.9711,119.455,3/23/20,633,0,631
5977,China,Jiangsu,32.9711,119.455,3/24/20,636,0,631
5978,China,Jiangsu,32.9711,119.455,3/25/20,638,0,631
5979,China,Jiangsu,32.9711,119.455,3/26/20,640,0,631
5980,China,Jiangsu,32.9711,119.455,3/27/20,641,0,631
5981,China,Jiangsu,32.9711,119.455,3/28/20,641,0,631
5982,China,Jiangsu,32.9711,119.455,3/29/20,644,0,631
5983,China,Jiangsu,32.9711,119.455,3/30/20,645,0,631
5984,China,Jiangsu,32.9711,119.455,3/31/20,646,0,631
5985,China,Jiangsu,32.9711,119.455,4/1/20,646,0,631
5986,China,Jiangsu,32.9711,119.455,4/2/20,647,0,631
5987,China,Jiangsu,32.9711,119.455,4/3/20,651,0,632
5988,China,Jiangsu,32.9711,119.455,4/4/20,651,0,632
5989,China,Jiangsu,32.9711,119.455,4/5/20,651,0,633
5990,China,Jiangsu,32.9711,119.455,4/6/20,651,0,633
5991,China,Jiangsu,32.9711,119.455,4/7/20,651,0,633
5992,China,Jiangsu,32.9711,119.455,4/8/20,651,0,633
5993,China,Jiangsu,32.9711,119.455,4/9/20,651,0,633
5994,China,Jiangsu,32.9711,119.455,4/10/20,651,0,634
5995,China,Jiangsu,32.9711,119.455,4/11/20,652,0,636
5996,China,Jiangsu,32.9711,119.455,4/12/20,653,0,638
5997,China,Jiangsu,32.9711,119.455,4/13/20,653,0,638
5998,China,Jiangsu,32.9711,119.455,4/14/20,653,0,641
5999,China,Jiangsu,32.9711,119.455,4/15/20,653,0,642
6000,China,Jiangsu,32.9711,119.455,4/16/20,653,0,642
6001,China,Jiangsu,32.9711,119.455,4/17/20,653,0,643
6002,China,Jiangsu,32.9711,119.455,4/18/20,653,0,643
6003,China,Jiangsu,32.9711,119.455,4/19/20,653,0,643
6004,China,Jiangsu,32.9711,119.455,4/20/20,653,0,643
6005,China,Jiangsu,32.9711,119.455,4/21/20,653,0,644
6006,China,Jiangxi,27.614,115.7221,1/22/20,2,0,0
6007,China,Jiangxi,27.614,115.7221,1/23/20,7,0,0
6008,China,Jiangxi,27.614,115.7221,1/24/20,18,0,0
6009,China,Jiangxi,27.614,115.7221,1/25/20,18,0,0
6010,China,Jiangxi,27.614,115.7221,1/26/20,36,0,0
6011,China,Jiangxi,27.614,115.7221,1/27/20,72,0,2
6012,China,Jiangxi,27.614,115.7221,1/28/20,109,0,3
6013,China,Jiangxi,27.614,115.7221,1/29/20,109,0,3
6014,China,Jiangxi,27.614,115.7221,1/30/20,162,0,5
6015,China,Jiangxi,27.614,115.7221,1/31/20,240,0,7
6016,China,Jiangxi,27.614,115.7221,2/1/20,286,0,9
6017,China,Jiangxi,27.614,115.7221,2/2/20,333,0,12
6018,China,Jiangxi,27.614,115.7221,2/3/20,391,0,18
6019,China,Jiangxi,27.614,115.7221,2/4/20,476,0,20
6020,China,Jiangxi,27.614,115.7221,2/5/20,548,0,27
6021,China,Jiangxi,27.614,115.7221,2/6/20,600,0,37
6022,China,Jiangxi,27.614,115.7221,2/7/20,661,0,45
6023,China,Jiangxi,27.614,115.7221,2/8/20,698,0,55
6024,China,Jiangxi,27.614,115.7221,2/9/20,740,0,73
6025,China,Jiangxi,27.614,115.7221,2/10/20,771,1,105
6026,China,Jiangxi,27.614,115.7221,2/11/20,804,1,128
6027,China,Jiangxi,27.614,115.7221,2/12/20,844,1,152
6028,China,Jiangxi,27.614,115.7221,2/13/20,872,1,170
6029,China,Jiangxi,27.614,115.7221,2/14/20,900,1,187
6030,China,Jiangxi,27.614,115.7221,2/15/20,913,1,210
6031,China,Jiangxi,27.614,115.7221,2/16/20,925,1,240
6032,China,Jiangxi,27.614,115.7221,2/17/20,930,1,275
6033,China,Jiangxi,27.614,115.7221,2/18/20,933,1,310
6034,China,Jiangxi,27.614,115.7221,2/19/20,934,1,362
6035,China,Jiangxi,27.614,115.7221,2/20/20,934,1,433
6036,China,Jiangxi,27.614,115.7221,2/21/20,934,1,489
6037,China,Jiangxi,27.614,115.7221,2/22/20,934,1,555
6038,China,Jiangxi,27.614,115.7221,2/23/20,934,1,613
6039,China,Jiangxi,27.614,115.7221,2/24/20,934,1,645
6040,China,Jiangxi,27.614,115.7221,2/25/20,934,1,683
6041,China,Jiangxi,27.614,115.7221,2/26/20,934,1,719
6042,China,Jiangxi,27.614,115.7221,2/27/20,934,1,754
6043,China,Jiangxi,27.614,115.7221,2/28/20,935,1,790
6044,China,Jiangxi,27.614,115.7221,2/29/20,935,1,811
6045,China,Jiangxi,27.614,115.7221,3/1/20,935,1,831
6046,China,Jiangxi,27.614,115.7221,3/2/20,935,1,850
6047,China,Jiangxi,27.614,115.7221,3/3/20,935,1,870
6048,China,Jiangxi,27.614,115.7221,3/4/20,935,1,884
6049,China,Jiangxi,27.614,115.7221,3/5/20,935,1,901
6050,China,Jiangxi,27.614,115.7221,3/6/20,935,1,909
6051,China,Jiangxi,27.614,115.7221,3/7/20,935,1,916
6052,China,Jiangxi,27.614,115.7221,3/8/20,935,1,919
6053,China,Jiangxi,27.614,115.7221,3/9/20,935,1,923
6054,China,Jiangxi,27.614,115.7221,3/10/20,935,1,927
6055,China,Jiangxi,27.614,115.7221,3/11/20,935,1,932
6056,China,Jiangxi,27.614,115.7221,3/12/20,935,1,934
6057,China,Jiangxi,27.614,115.7221,3/13/20,935,1,934
6058,China,Jiangxi,27.614,115.7221,3/14/20,935,1,934
6059,China,Jiangxi,27.614,115.7221,3/15/20,935,1,934
6060,China,Jiangxi,27.614,115.7221,3/16/20,935,1,934
6061,China,Jiangxi,27.614,115.7221,3/17/20,935,1,934
6062,China,Jiangxi,27.614,115.7221,3/18/20,935,1,934
6063,China,Jiangxi,27.614,115.7221,3/19/20,935,1,934
6064,China,Jiangxi,27.614,115.7221,3/20/20,935,1,934
6065,China,Jiangxi,27.614,115.7221,3/21/20,935,1,934
6066,China,Jiangxi,27.614,115.7221,3/22/20,936,1,934
6067,China,Jiangxi,27.614,115.7221,3/23/20,936,1,934
6068,China,Jiangxi,27.614,115.7221,3/24/20,936,1,934
6069,China,Jiangxi,27.614,115.7221,3/25/20,936,1,934
6070,China,Jiangxi,27.614,115.7221,3/26/20,936,1,934
6071,China,Jiangxi,27.614,115.7221,3/27/20,936,1,934
6072,China,Jiangxi,27.614,115.7221,3/28/20,936,1,934
6073,China,Jiangxi,27.614,115.7221,3/29/20,937,1,934
6074,China,Jiangxi,27.614,115.7221,3/30/20,937,1,935
6075,China,Jiangxi,27.614,115.7221,3/31/20,937,1,935
6076,China,Jiangxi,27.614,115.7221,4/1/20,937,1,935
6077,China,Jiangxi,27.614,115.7221,4/2/20,937,1,935
6078,China,Jiangxi,27.614,115.7221,4/3/20,937,1,935
6079,China,Jiangxi,27.614,115.7221,4/4/20,937,1,935
6080,China,Jiangxi,27.614,115.7221,4/5/20,937,1,935
6081,China,Jiangxi,27.614,115.7221,4/6/20,937,1,935
6082,China,Jiangxi,27.614,115.7221,4/7/20,937,1,935
6083,China,Jiangxi,27.614,115.7221,4/8/20,937,1,935
6084,China,Jiangxi,27.614,115.7221,4/9/20,937,1,935
6085,China,Jiangxi,27.614,115.7221,4/10/20,937,1,936
6086,China,Jiangxi,27.614,115.7221,4/11/20,937,1,936
6087,China,Jiangxi,27.614,115.7221,4/12/20,937,1,936
6088,China,Jiangxi,27.614,115.7221,4/13/20,937,1,936
6089,China,Jiangxi,27.614,115.7221,4/14/20,937,1,936
6090,China,Jiangxi,27.614,115.7221,4/15/20,937,1,936
6091,China,Jiangxi,27.614,115.7221,4/16/20,937,1,936
6092,China,Jiangxi,27.614,115.7221,4/17/20,937,1,936
6093,China,Jiangxi,27.614,115.7221,4/18/20,937,1,936
6094,China,Jiangxi,27.614,115.7221,4/19/20,937,1,936
6095,China,Jiangxi,27.614,115.7221,4/20/20,937,1,936
6096,China,Jiangxi,27.614,115.7221,4/21/20,937,1,936
6097,China,Jilin,43.6661,126.1923,1/22/20,0,0,0
6098,China,Jilin,43.6661,126.1923,1/23/20,1,0,0
6099,China,Jilin,43.6661,126.1923,1/24/20,3,0,0
6100,China,Jilin,43.6661,126.1923,1/25/20,4,0,0
6101,China,Jilin,43.6661,126.1923,1/26/20,4,0,0
6102,China,Jilin,43.6661,126.1923,1/27/20,6,0,0
6103,China,Jilin,43.6661,126.1923,1/28/20,8,0,0
6104,China,Jilin,43.6661,126.1923,1/29/20,9,0,0
6105,China,Jilin,43.6661,126.1923,1/30/20,14,0,1
6106,China,Jilin,43.6661,126.1923,1/31/20,14,0,1
6107,China,Jilin,43.6661,126.1923,2/1/20,17,0,1
6108,China,Jilin,43.6661,126.1923,2/2/20,23,0,1
6109,China,Jilin,43.6661,126.1923,2/3/20,31,0,1
6110,China,Jilin,43.6661,126.1923,2/4/20,42,0,1
6111,China,Jilin,43.6661,126.1923,2/5/20,54,0,2
6112,China,Jilin,43.6661,126.1923,2/6/20,59,0,4
6113,China,Jilin,43.6661,126.1923,2/7/20,65,1,4
6114,China,Jilin,43.6661,126.1923,2/8/20,69,1,4
6115,China,Jilin,43.6661,126.1923,2/9/20,78,1,12
6116,China,Jilin,43.6661,126.1923,2/10/20,80,1,13
6117,China,Jilin,43.6661,126.1923,2/11/20,81,1,18
6118,China,Jilin,43.6661,126.1923,2/12/20,83,1,22
6119,China,Jilin,43.6661,126.1923,2/13/20,84,1,24
6120,China,Jilin,43.6661,126.1923,2/14/20,86,1,25
6121,China,Jilin,43.6661,126.1923,2/15/20,88,1,26
6122,China,Jilin,43.6661,126.1923,2/16/20,89,1,30
6123,China,Jilin,43.6661,126.1923,2/17/20,89,1,34
6124,China,Jilin,43.6661,126.1923,2/18/20,89,1,36
6125,China,Jilin,43.6661,126.1923,2/19/20,90,1,37
6126,China,Jilin,43.6661,126.1923,2/20/20,91,1,43
6127,China,Jilin,43.6661,126.1923,2/21/20,91,1,45
6128,China,Jilin,43.6661,126.1923,2/22/20,91,1,52
6129,China,Jilin,43.6661,126.1923,2/23/20,91,1,54
6130,China,Jilin,43.6661,126.1923,2/24/20,93,1,60
6131,China,Jilin,43.6661,126.1923,2/25/20,93,1,63
6132,China,Jilin,43.6661,126.1923,2/26/20,93,1,65
6133,China,Jilin,43.6661,126.1923,2/27/20,93,1,67
6134,China,Jilin,43.6661,126.1923,2/28/20,93,1,73
6135,China,Jilin,43.6661,126.1923,2/29/20,93,1,75
6136,China,Jilin,43.6661,126.1923,3/1/20,93,1,78
6137,China,Jilin,43.6661,126.1923,3/2/20,93,1,83
6138,China,Jilin,43.6661,126.1923,3/3/20,93,1,83
6139,China,Jilin,43.6661,126.1923,3/4/20,93,1,86
6140,China,Jilin,43.6661,126.1923,3/5/20,93,1,88
6141,China,Jilin,43.6661,126.1923,3/6/20,93,1,90
6142,China,Jilin,43.6661,126.1923,3/7/20,93,1,90
6143,China,Jilin,43.6661,126.1923,3/8/20,93,1,90
6144,China,Jilin,43.6661,126.1923,3/9/20,93,1,91
6145,China,Jilin,43.6661,126.1923,3/10/20,93,1,91
6146,China,Jilin,43.6661,126.1923,3/11/20,93,1,91
6147,China,Jilin,43.6661,126.1923,3/12/20,93,1,91
6148,China,Jilin,43.6661,126.1923,3/13/20,93,1,91
6149,China,Jilin,43.6661,126.1923,3/14/20,93,1,91
6150,China,Jilin,43.6661,126.1923,3/15/20,93,1,91
6151,China,Jilin,43.6661,126.1923,3/16/20,93,1,92
6152,China,Jilin,43.6661,126.1923,3/17/20,93,1,92
6153,China,Jilin,43.6661,126.1923,3/18/20,93,1,92
6154,China,Jilin,43.6661,126.1923,3/19/20,93,1,92
6155,China,Jilin,43.6661,126.1923,3/20/20,93,1,92
6156,China,Jilin,43.6661,126.1923,3/21/20,93,1,92
6157,China,Jilin,43.6661,126.1923,3/22/20,93,1,92
6158,China,Jilin,43.6661,126.1923,3/23/20,93,1,92
6159,China,Jilin,43.6661,126.1923,3/24/20,93,1,92
6160,China,Jilin,43.6661,126.1923,3/25/20,94,1,92
6161,China,Jilin,43.6661,126.1923,3/26/20,95,1,92
6162,China,Jilin,43.6661,126.1923,3/27/20,95,1,92
6163,China,Jilin,43.6661,126.1923,3/28/20,97,1,92
6164,China,Jilin,43.6661,126.1923,3/29/20,98,1,92
6165,China,Jilin,43.6661,126.1923,3/30/20,98,1,92
6166,China,Jilin,43.6661,126.1923,3/31/20,98,1,92
6167,China,Jilin,43.6661,126.1923,4/1/20,98,1,92
6168,China,Jilin,43.6661,126.1923,4/2/20,98,1,92
6169,China,Jilin,43.6661,126.1923,4/3/20,98,1,92
6170,China,Jilin,43.6661,126.1923,4/4/20,98,1,92
6171,China,Jilin,43.6661,126.1923,4/5/20,98,1,92
6172,China,Jilin,43.6661,126.1923,4/6/20,98,1,92
6173,China,Jilin,43.6661,126.1923,4/7/20,98,1,92
6174,China,Jilin,43.6661,126.1923,4/8/20,98,1,93
6175,China,Jilin,43.6661,126.1923,4/9/20,98,1,93
6176,China,Jilin,43.6661,126.1923,4/10/20,98,1,95
6177,China,Jilin,43.6661,126.1923,4/11/20,98,1,96
6178,China,Jilin,43.6661,126.1923,4/12/20,99,1,96
6179,China,Jilin,43.6661,126.1923,4/13/20,100,1,96
6180,China,Jilin,43.6661,126.1923,4/14/20,100,1,96
6181,China,Jilin,43.6661,126.1923,4/15/20,102,1,96
6182,China,Jilin,43.6661,126.1923,4/16/20,102,1,96
6183,China,Jilin,43.6661,126.1923,4/17/20,102,1,97
6184,China,Jilin,43.6661,126.1923,4/18/20,102,1,97
6185,China,Jilin,43.6661,126.1923,4/19/20,104,1,97
6186,China,Jilin,43.6661,126.1923,4/20/20,104,1,97
6187,China,Jilin,43.6661,126.1923,4/21/20,106,1,97
6188,China,Liaoning,41.2956,122.6085,1/22/20,2,0,0
6189,China,Liaoning,41.2956,122.6085,1/23/20,3,0,0
6190,China,Liaoning,41.2956,122.6085,1/24/20,4,0,0
6191,China,Liaoning,41.2956,122.6085,1/25/20,17,0,0
6192,China,Liaoning,41.2956,122.6085,1/26/20,21,0,0
6193,China,Liaoning,41.2956,122.6085,1/27/20,27,0,0
6194,China,Liaoning,41.2956,122.6085,1/28/20,34,0,0
6195,China,Liaoning,41.2956,122.6085,1/29/20,39,0,1
6196,China,Liaoning,41.2956,122.6085,1/30/20,41,0,1
6197,China,Liaoning,41.2956,122.6085,1/31/20,48,0,1
6198,China,Liaoning,41.2956,122.6085,2/1/20,64,0,1
6199,China,Liaoning,41.2956,122.6085,2/2/20,70,0,1
6200,China,Liaoning,41.2956,122.6085,2/3/20,74,0,1
6201,China,Liaoning,41.2956,122.6085,2/4/20,81,0,2
6202,China,Liaoning,41.2956,122.6085,2/5/20,89,0,4
6203,China,Liaoning,41.2956,122.6085,2/6/20,94,0,5
6204,China,Liaoning,41.2956,122.6085,2/7/20,99,0,7
6205,China,Liaoning,41.2956,122.6085,2/8/20,105,0,8
6206,China,Liaoning,41.2956,122.6085,2/9/20,107,0,12
6207,China,Liaoning,41.2956,122.6085,2/10/20,108,0,13
6208,China,Liaoning,41.2956,122.6085,2/11/20,111,0,19
6209,China,Liaoning,41.2956,122.6085,2/12/20,116,1,20
6210,China,Liaoning,41.2956,122.6085,2/13/20,117,1,22
6211,China,Liaoning,41.2956,122.6085,2/14/20,119,1,29
6212,China,Liaoning,41.2956,122.6085,2/15/20,119,1,31
6213,China,Liaoning,41.2956,122.6085,2/16/20,121,1,40
6214,China,Liaoning,41.2956,122.6085,2/17/20,121,1,43
6215,China,Liaoning,41.2956,122.6085,2/18/20,121,1,53
6216,China,Liaoning,41.2956,122.6085,2/19/20,121,1,55
6217,China,Liaoning,41.2956,122.6085,2/20/20,121,1,59
6218,China,Liaoning,41.2956,122.6085,2/21/20,121,1,61
6219,China,Liaoning,41.2956,122.6085,2/22/20,121,1,66
6220,China,Liaoning,41.2956,122.6085,2/23/20,121,1,73
6221,China,Liaoning,41.2956,122.6085,2/24/20,121,1,80
6222,China,Liaoning,41.2956,122.6085,2/25/20,121,1,83
6223,China,Liaoning,41.2956,122.6085,2/26/20,121,1,88
6224,China,Liaoning,41.2956,122.6085,2/27/20,121,1,93
6225,China,Liaoning,41.2956,122.6085,2/28/20,121,1,93
6226,China,Liaoning,41.2956,122.6085,2/29/20,121,1,96
6227,China,Liaoning,41.2956,122.6085,3/1/20,122,1,103
6228,China,Liaoning,41.2956,122.6085,3/2/20,122,1,103
6229,China,Liaoning,41.2956,122.6085,3/3/20,125,1,106
6230,China,Liaoning,41.2956,122.6085,3/4/20,125,1,106
6231,China,Liaoning,41.2956,122.6085,3/5/20,125,1,106
6232,China,Liaoning,41.2956,122.6085,3/6/20,125,1,106
6233,China,Liaoning,41.2956,122.6085,3/7/20,125,1,107
6234,China,Liaoning,41.2956,122.6085,3/8/20,125,1,109
6235,China,Liaoning,41.2956,122.6085,3/9/20,125,1,109
6236,China,Liaoning,41.2956,122.6085,3/10/20,125,1,111
6237,China,Liaoning,41.2956,122.6085,3/11/20,125,1,111
6238,China,Liaoning,41.2956,122.6085,3/12/20,125,1,112
6239,China,Liaoning,41.2956,122.6085,3/13/20,125,1,112
6240,China,Liaoning,41.2956,122.6085,3/14/20,125,1,113
6241,China,Liaoning,41.2956,122.6085,3/15/20,125,1,114
6242,China,Liaoning,41.2956,122.6085,3/16/20,125,1,115
6243,China,Liaoning,41.2956,122.6085,3/17/20,125,1,120
6244,China,Liaoning,41.2956,122.6085,3/18/20,125,1,122
6245,China,Liaoning,41.2956,122.6085,3/19/20,125,1,122
6246,China,Liaoning,41.2956,122.6085,3/20/20,126,2,122
6247,China,Liaoning,41.2956,122.6085,3/21/20,126,2,122
6248,China,Liaoning,41.2956,122.6085,3/22/20,127,2,124
6249,China,Liaoning,41.2956,122.6085,3/23/20,127,2,124
6250,China,Liaoning,41.2956,122.6085,3/24/20,127,2,124
6251,China,Liaoning,41.2956,122.6085,3/25/20,127,2,124
6252,China,Liaoning,41.2956,122.6085,3/26/20,128,2,124
6253,China,Liaoning,41.2956,122.6085,3/27/20,128,2,124
6254,China,Liaoning,41.2956,122.6085,3/28/20,132,2,124
6255,China,Liaoning,41.2956,122.6085,3/29/20,134,2,124
6256,China,Liaoning,41.2956,122.6085,3/30/20,136,2,124
6257,China,Liaoning,41.2956,122.6085,3/31/20,139,2,124
6258,China,Liaoning,41.2956,122.6085,4/1/20,140,2,124
6259,China,Liaoning,41.2956,122.6085,4/2/20,141,2,124
6260,China,Liaoning,41.2956,122.6085,4/3/20,141,2,124
6261,China,Liaoning,41.2956,122.6085,4/4/20,141,2,125
6262,China,Liaoning,41.2956,122.6085,4/5/20,142,2,126
6263,China,Liaoning,41.2956,122.6085,4/6/20,142,2,128
6264,China,Liaoning,41.2956,122.6085,4/7/20,144,2,130
6265,China,Liaoning,41.2956,122.6085,4/8/20,144,2,131
6266,China,Liaoning,41.2956,122.6085,4/9/20,144,2,132
6267,China,Liaoning,41.2956,122.6085,4/10/20,144,2,132
6268,China,Liaoning,41.2956,122.6085,4/11/20,145,2,133
6269,China,Liaoning,41.2956,122.6085,4/12/20,145,2,136
6270,China,Liaoning,41.2956,122.6085,4/13/20,145,2,136
6271,China,Liaoning,41.2956,122.6085,4/14/20,145,2,138
6272,China,Liaoning,41.2956,122.6085,4/15/20,145,2,138
6273,China,Liaoning,41.2956,122.6085,4/16/20,145,2,140
6274,China,Liaoning,41.2956,122.6085,4/17/20,146,2,140
6275,China,Liaoning,41.2956,122.6085,4/18/20,146,2,142
6276,China,Liaoning,41.2956,122.6085,4/19/20,146,2,142
6277,China,Liaoning,41.2956,122.6085,4/20/20,146,2,143
6278,China,Liaoning,41.2956,122.6085,4/21/20,146,2,143
6279,China,Macau,22.1667,113.55,1/22/20,1,0,0
6280,China,Macau,22.1667,113.55,1/23/20,2,0,0
6281,China,Macau,22.1667,113.55,1/24/20,2,0,0
6282,China,Macau,22.1667,113.55,1/25/20,2,0,0
6283,China,Macau,22.1667,113.55,1/26/20,5,0,0
6284,China,Macau,22.1667,113.55,1/27/20,6,0,0
6285,China,Macau,22.1667,113.55,1/28/20,7,0,0
6286,China,Macau,22.1667,113.55,1/29/20,7,0,0
6287,China,Macau,22.1667,113.55,1/30/20,7,0,0
6288,China,Macau,22.1667,113.55,1/31/20,7,0,0
6289,China,Macau,22.1667,113.55,2/1/20,7,0,0
6290,China,Macau,22.1667,113.55,2/2/20,8,0,0
6291,China,Macau,22.1667,113.55,2/3/20,8,0,0
6292,China,Macau,22.1667,113.55,2/4/20,10,0,0
6293,China,Macau,22.1667,113.55,2/5/20,10,0,0
6294,China,Macau,22.1667,113.55,2/6/20,10,0,1
6295,China,Macau,22.1667,113.55,2/7/20,10,0,1
6296,China,Macau,22.1667,113.55,2/8/20,10,0,1
6297,China,Macau,22.1667,113.55,2/9/20,10,0,1
6298,China,Macau,22.1667,113.55,2/10/20,10,0,1
6299,China,Macau,22.1667,113.55,2/11/20,10,0,1
6300,China,Macau,22.1667,113.55,2/12/20,10,0,2
6301,China,Macau,22.1667,113.55,2/13/20,10,0,3
6302,China,Macau,22.1667,113.55,2/14/20,10,0,3
6303,China,Macau,22.1667,113.55,2/15/20,10,0,3
6304,China,Macau,22.1667,113.55,2/16/20,10,0,5
6305,China,Macau,22.1667,113.55,2/17/20,10,0,5
6306,China,Macau,22.1667,113.55,2/18/20,10,0,5
6307,China,Macau,22.1667,113.55,2/19/20,10,0,5
6308,China,Macau,22.1667,113.55,2/20/20,10,0,6
6309,China,Macau,22.1667,113.55,2/21/20,10,0,6
6310,China,Macau,22.1667,113.55,2/22/20,10,0,6
6311,China,Macau,22.1667,113.55,2/23/20,10,0,6
6312,China,Macau,22.1667,113.55,2/24/20,10,0,6
6313,China,Macau,22.1667,113.55,2/25/20,10,0,7
6314,China,Macau,22.1667,113.55,2/26/20,10,0,7
6315,China,Macau,22.1667,113.55,2/27/20,10,0,8
6316,China,Macau,22.1667,113.55,2/28/20,10,0,8
6317,China,Macau,22.1667,113.55,2/29/20,10,0,8
6318,China,Macau,22.1667,113.55,3/1/20,10,0,8
6319,China,Macau,22.1667,113.55,3/2/20,10,0,8
6320,China,Macau,22.1667,113.55,3/3/20,10,0,9
6321,China,Macau,22.1667,113.55,3/4/20,10,0,9
6322,China,Macau,22.1667,113.55,3/5/20,10,0,9
6323,China,Macau,22.1667,113.55,3/6/20,10,0,10
6324,China,Macau,22.1667,113.55,3/7/20,10,0,10
6325,China,Macau,22.1667,113.55,3/8/20,10,0,10
6326,China,Macau,22.1667,113.55,3/9/20,10,0,10
6327,China,Macau,22.1667,113.55,3/10/20,10,0,10
6328,China,Macau,22.1667,113.55,3/11/20,10,0,10
6329,China,Macau,22.1667,113.55,3/12/20,10,0,10
6330,China,Macau,22.1667,113.55,3/13/20,10,0,10
6331,China,Macau,22.1667,113.55,3/14/20,10,0,10
6332,China,Macau,22.1667,113.55,3/15/20,10,0,10
